"rep","cell","grouping","S_dec","S_edge","tr_OmMLE","df_edge","S_dec_unc","tr_OmK","p_dec","p_edge","df_M","trV_M","v_hat","r2_hat","gamma_hat","df_F","trV_F","trW","norm_bhat","norm_btilde"
112,"A_n500_p5_lam100","debiased",7.14692770349965,2.04490746497225,7.97375542983264,2.02876349125577,29.3768957298755,8.22257905995916,0.518799190794024,0.365056383011705,3.65113360012759,117.616608889813,0.235233217779626,0.216913466165145,0.03104267020271,6,117.065782104299,118.477433894054,0.455762139709239,0.905135229263223
113,"A_n500_p5_lam100","random",2.01662641287698,0.338698879589951,7.98068936689228,2.02289123626298,17.1713824166462,8.20678808082083,0.981215625964257,0.860242523460534,3.69560012835102,119.305750720828,0.238611501441655,0.224556360133295,0.0309758758988796,6,118.757797224723,120.188308373439,0.404619403944018,0.770042884286883
113,"A_n500_p5_lam100","oracle",7.39700308857717,0.69504571147848,7.96240836987351,2.02487251524098,23.4779797584046,8.19218161265645,0.491136206010331,0.719584817738402,3.69560012835102,119.305750720828,0.238611501441655,0.224556360133295,0.0309758758988796,6,118.757797224723,120.188308373439,0.404619403944018,0.770042884286883
113,"A_n500_p5_lam100","debiased",4.19440361720904,0.221516369738655,7.98935686786936,2.02048734629579,18.4385454583052,8.21531165362003,0.840397300049117,0.912043690374628,3.69560012835102,119.305750720828,0.238611501441655,0.224556360133295,0.0309758758988796,6,118.757797224723,120.188308373439,0.404619403944018,0.770042884286883
114,"A_n500_p5_lam100","random",9.36570931454959,0.854160409465204,7.98306613640961,2.02008815610046,24.7773366585996,8.19154533333662,0.310343157166758,0.662291024387914,3.6879344973684,118.48064867888,0.236961297357761,0.222498162426935,0.0311268931972499,6,117.934441184348,119.35500722698,0.410255363252875,0.749490720800554
114,"A_n500_p5_lam100","oracle",7.3952802789399,0.530113836768548,7.98645421641436,2.02190418407215,23.7680970932225,8.19572613623682,0.493623686359687,0.780072489775105,3.6879344973684,118.48064867888,0.236961297357761,0.222498162426935,0.0311268931972499,6,117.934441184348,119.35500722698,0.410255363252875,0.749490720800554
114,"A_n500_p5_lam100","debiased",8.41944854855813,0.815423977307936,7.98154035978896,2.01834982314689,24.0568589437049,8.1907477159474,0.391638464556817,0.675128919983998,3.6879344973684,118.48064867888,0.236961297357761,0.222498162426935,0.0311268931972499,6,117.934441184348,119.35500722698,0.410255363252875,0.749490720800554
115,"A_n500_p5_lam100","random",9.6202290756583,0.355463276974188,7.96042345734619,2.00772227097602,28.6350724707607,8.21793762585982,0.288651535601355,0.848158985808094,3.6989441624476,118.95457467392,0.23790914934784,0.222373130515284,0.0310954343083248,6,118.409179768438,119.835896886768,0.422979458049796,0.852259027411786
115,"A_n500_p5_lam100","oracle",7.89169032422244,0.278284069634609,7.96502840048886,2.01187367709191,23.6485035986289,8.22524510998644,0.440727676223506,0.882371118790412,3.6989441624476,118.95457467392,0.23790914934784,0.222373130515284,0.0310954343083248,6,118.409179768438,119.835896886768,0.422979458049796,0.852259027411786
115,"A_n500_p5_lam100","debiased",6.20699929095405,0.214881831685954,7.96637285652776,2.010014765987,26.0876761022725,8.22498420477468,0.621826216139093,0.910305059158925,3.6989441624476,118.95457467392,0.23790914934784,0.222373130515284,0.0310954343083248,6,118.409179768438,119.835896886768,0.422979458049796,0.852259027411786
116,"A_n500_p5_lam100","random",9.8011488174722,7.80921308504705,7.97429925381982,2.01345024016868,29.2560292456789,8.22981919351481,0.2763858399373,0.0196489500817125,3.6540982040795,118.578374867935,0.237156749735871,0.218660402280072,0.0308158904028596,6,118.025361282172,119.445015248473,0.458384990065334,0.92748341198979
116,"A_n500_p5_lam100","oracle",10.4977675313328,5.82135644320218,7.96860361589643,2.01943128831594,28.5941106160481,8.22652790757778,0.228522763383041,0.0541647112595669,3.6540982040795,118.578374867935,0.237156749735871,0.218660402280072,0.0308158904028596,6,118.025361282172,119.445015248473,0.458384990065334,0.92748341198979
116,"A_n500_p5_lam100","debiased",11.4108825249225,7.31415779269509,7.97436537105904,2.01239399377131,30.5521154244896,8.23275115174852,0.176846580944334,0.0251970674278832,3.6540982040795,118.578374867935,0.237156749735871,0.218660402280072,0.0308158904028596,6,118.025361282172,119.445015248473,0.458384990065334,0.92748341198979
117,"A_n500_p5_lam100","random",9.57055967195957,5.65785748898786,7.97441678218634,2.01690587498164,20.5416299034945,8.20253024686026,0.29355201933089,0.0583783967507303,3.71781976617219,119.790174713124,0.239580349426248,0.227141210891823,0.0310360993718868,6,119.245473831036,120.681469285217,0.38551840313341,0.739609321491803
117,"A_n500_p5_lam100","oracle",9.1688262493717,1.46190245866642,7.98245725385174,2.02287112646901,20.5996089804378,8.20500753489139,0.32611803090852,0.488546741750136,3.71781976617219,119.790174713124,0.239580349426248,0.227141210891823,0.0310360993718868,6,119.245473831036,120.681469285217,0.38551840313341,0.739609321491803
117,"A_n500_p5_lam100","debiased",20.0445956215486,7.30992370542488,7.96731402002764,2.01205713336065,32.6076300814152,8.20006095974156,0.00965562463404623,0.0250790042175311,3.71781976617219,119.790174713124,0.239580349426248,0.227141210891823,0.0310360993718868,6,119.245473831036,120.681469285217,0.38551840313341,0.739609321491803
118,"A_n500_p5_lam100","random",4.78088088007791,0.703845098576012,7.96749448634374,2.01930067676771,15.6069439570248,8.20199824691379,0.78022639937543,0.714773417885308,3.70692465583036,120.643120222271,0.241286240444542,0.231164160075105,0.0307263659046681,6,120.090787217269,121.539191821327,0.349696760293496,0.672095627058392
118,"A_n500_p5_lam100","oracle",10.8750728489381,1.66575859953802,7.98801094418303,2.02731982237454,21.1524563971837,8.21838421084806,0.20706908683535,0.441571984194648,3.70692465583036,120.643120222271,0.241286240444542,0.231164160075105,0.0307263659046681,6,120.090787217269,121.539191821327,0.349696760293496,0.672095627058392
118,"A_n500_p5_lam100","debiased",8.17942300486237,0.533898520278808,7.97421715590573,2.0176000081136,19.9147164164506,8.20789803565535,0.413538593519318,0.778771981172496,3.70692465583036,120.643120222271,0.241286240444542,0.231164160075105,0.0307263659046681,6,120.090787217269,121.539191821327,0.349696760293496,0.672095627058392
119,"A_n500_p5_lam100","random",6.84690360153629,0.586403422713435,7.97894746140646,2.03582765843611,21.5875693683647,8.2096270243392,0.551921586518604,0.76140623357498,3.67529547637957,119.123015217489,0.238246030434979,0.224117110284499,0.0308529419748936,6,118.571229319687,119.999115462769,0.405525219756695,0.787615753193263
119,"A_n500_p5_lam100","oracle",11.5516019522467,0.624219725346883,7.98370666252993,2.03139437393694,25.8794811367928,8.22506888122468,0.170263235004887,0.746964644092679,3.67529547637957,119.123015217489,0.238246030434979,0.224117110284499,0.0308529419748936,6,118.571229319687,119.999115462769,0.405525219756695,0.787615753193263
119,"A_n500_p5_lam100","debiased",12.7830006878719,0.733545135881005,7.98054658073064,2.03202332629079,28.2192761567334,8.21599413874649,0.117498614798694,0.70694999121928,3.67529547637957,119.123015217489,0.238246030434979,0.224117110284499,0.0308529419748936,6,118.571229319687,119.999115462769,0.405525219756695,0.787615753193263
120,"A_n500_p5_lam100","random",3.86252093968108,0.630104194182757,7.93742473071508,1.99887436997736,17.5343475196627,8.14930474830857,0.867785753390562,0.736331620084465,3.6586745703632,118.420514534126,0.236841029068252,0.221889904037798,0.0308956145373685,6,117.866405902124,119.288113555394,0.416553421184626,0.750260441830767
120,"A_n500_p5_lam100","oracle",1.65440286475512,0.450056222587973,7.94993364993355,2.00672743667287,15.6223219577908,8.1618522229618,0.99002747826686,0.807479749443924,3.6586745703632,118.420514534126,0.236841029068252,0.221889904037798,0.0308956145373685,6,117.866405902124,119.288113555394,0.416553421184626,0.750260441830767
120,"A_n500_p5_lam100","debiased",4.88375843777627,0.461030907013906,7.94461083525825,2.00336616909501,18.6855668926814,8.15624228930873,0.767363546149373,0.80271073780281,3.6586745703632,118.420514534126,0.236841029068252,0.221889904037798,0.0308956145373685,6,117.866405902124,119.288113555394,0.416553421184626,0.750260441830767
121,"A_n500_p5_lam100","random",3.47144638296232,0.0856908611926152,7.9562447536518,2.01473742777411,14.6586390148644,8.17581384749957,0.901752490040206,0.973267013349663,3.74757737974541,119.093007570261,0.238186015140523,0.226818141999414,0.0314676525196868,6,118.558348954984,119.986445424682,0.369190390240977,0.683308150206231
121,"A_n500_p5_lam100","oracle",2.0456964780542,0.245891241142475,7.97912572135688,2.02157848674868,15.3849155577265,8.19539988824362,0.980366179142698,0.902450336600814,3.74757737974541,119.093007570261,0.238186015140523,0.226818141999414,0.0314676525196868,6,118.558348954984,119.986445424682,0.369190390240977,0.683308150206231
121,"A_n500_p5_lam100","debiased",1.92455750813499,0.143868941055918,7.96718578083724,2.01731078605592,13.0479645031818,8.18464210291961,0.983888651930948,0.948193346626204,3.74757737974541,119.093007570261,0.238186015140523,0.226818141999414,0.0314676525196868,6,118.558348954984,119.986445424682,0.369190390240977,0.683308150206231
122,"A_n500_p5_lam100","random",5.14856699394777,0.252727867171445,7.96989110113309,2.03190165386947,32.5919978953209,8.21591892050995,0.740836645347159,0.897089657304898,3.6026883017053,116.638390000718,0.233276780001436,0.209191315430728,0.0308876717321212,6,116.083282105193,117.478009035183,0.51875949997219,1.03025986445694
122,"A_n500_p5_lam100","oracle",8.46908147338664,0.951629097105097,7.98984161138989,2.03063156187991,33.123389929842,8.23113758469768,0.387866031636898,0.632261551857598,3.6026883017053,116.638390000718,0.233276780001436,0.209191315430728,0.0308876717321212,6,116.083282105193,117.478009035183,0.51875949997219,1.03025986445694
122,"A_n500_p5_lam100","debiased",11.3006348905226,1.64477022136558,7.98427249044516,2.02988461752523,38.4837210357414,8.23117777639436,0.183293643010005,0.446415232273335,3.6026883017053,116.638390000718,0.233276780001436,0.209191315430728,0.0308876717321212,6,116.083282105193,117.478009035183,0.51875949997219,1.03025986445694
123,"A_n500_p5_lam100","random",15.6306789591595,0.210881147074221,7.98274756528637,2.02350805560804,31.1036483112894,8.22115897556943,0.0469082216355778,0.915462565984625,3.67491936454523,119.388063553384,0.238776127106769,0.224985845454406,0.0307812963471175,6,118.834821294035,120.266479069536,0.401017308511217,0.78250004866717
123,"A_n500_p5_lam100","oracle",4.27708993681458,0.718670477292538,7.95823749760775,2.02123297394531,17.8610172941793,8.19961302821156,0.830828666544203,0.710305686520363,3.67491936454523,119.388063553384,0.238776127106769,0.224985845454406,0.0307812963471175,6,118.834821294035,120.266479069536,0.401017308511217,0.78250004866717
123,"A_n500_p5_lam100","debiased",11.1118295501835,0.180314575317107,7.98579411767112,2.0185778864619,26.3567073409567,8.22533077448648,0.193614611644058,0.928903699074339,3.67491936454523,119.388063553384,0.238776127106769,0.224985845454406,0.0307812963471175,6,118.834821294035,120.266479069536,0.401017308511217,0.78250004866717
124,"A_n500_p5_lam100","random",13.7595210185905,5.00846278794079,7.96681188425971,2.02344824696655,29.9382558245399,8.19381793512662,0.0859728057834618,0.0819627192320211,3.67668183661089,117.829068757245,0.23565813751449,0.217072282044878,0.0312035211292869,6,117.28632284156,118.693022259673,0.459901794141545,0.869406769395632
124,"A_n500_p5_lam100","oracle",9.95542049171787,2.81077717901144,7.99616894119549,2.01985017092294,27.0031569273893,8.21686120823355,0.267269481565967,0.247125438769456,3.67668183661089,117.829068757245,0.23565813751449,0.217072282044878,0.0312035211292869,6,117.28632284156,118.693022259673,0.459901794141545,0.869406769395632
124,"A_n500_p5_lam100","debiased",11.0231487719701,3.12084242766979,7.97974074123147,2.02556256037142,28.0783420045631,8.20490976445439,0.19807707394211,0.212235728355268,3.67668183661089,117.829068757245,0.23565813751449,0.217072282044878,0.0312035211292869,6,117.28632284156,118.693022259673,0.459901794141545,0.869406769395632
125,"A_n500_p5_lam100","random",4.40303539253359,1.57852030611816,7.9454884348186,2.01874268235627,18.7568180380157,8.18545427325528,0.817795470935417,0.459732398465885,3.6894846923438,119.839022249145,0.23967804449829,0.227105477620393,0.0307870059609914,6,119.287148314273,120.723915963624,0.383030122321908,0.73973096256218
125,"A_n500_p5_lam100","oracle",7.48338817744254,3.10802067994887,7.9617314517853,2.02005056749332,22.0675196412038,8.20179501127761,0.482000640295339,0.21256015923236,3.6894846923438,119.839022249145,0.23967804449829,0.227105477620393,0.0307870059609914,6,119.287148314273,120.723915963624,0.383030122321908,0.73973096256218
125,"A_n500_p5_lam100","debiased",3.39745079463193,2.12786860791441,7.96618174546786,2.01919683686326,17.1547261665361,8.20361450475013,0.907613827554768,0.348368237798145,3.6894846923438,119.839022249145,0.23967804449829,0.227105477620393,0.0307870059609914,6,119.287148314273,120.723915963624,0.383030122321908,0.73973096256218
126,"A_n500_p5_lam100","random",6.83781995485018,2.54221433545417,7.9860365089233,2.02704141852387,23.7456387826268,8.20567161991238,0.553531003167456,0.284031218161223,3.64184492433064,117.244376981074,0.234488753962147,0.214913417062126,0.031062000738155,6,116.695274988631,118.096646158145,0.472216312520723,0.886315450907652
126,"A_n500_p5_lam100","oracle",11.2848984397452,1.45025283794119,7.95417996539574,2.02925847342273,26.8889554893573,8.17661856063875,0.181786854298793,0.492447892845446,3.64184492433064,117.244376981074,0.234488753962147,0.214913417062126,0.031062000738155,6,116.695274988631,118.096646158145,0.472216312520723,0.886315450907652
126,"A_n500_p5_lam100","debiased",7.6230082049384,3.01146141120821,7.98482164130042,2.02147133400749,25.4158584100324,8.20593421903006,0.46984354001816,0.223376866892063,3.64184492433064,117.244376981074,0.234488753962147,0.214913417062126,0.031062000738155,6,116.695274988631,118.096646158145,0.472216312520723,0.886315450907652
127,"A_n500_p5_lam100","random",5.61543854671624,0.049519555034059,7.94481470276976,2.01051820929218,17.6677313532872,8.18408572892988,0.686981005829511,0.986243868629079,3.75560925223957,119.557257695218,0.239114515390436,0.227908532690122,0.0314126413121116,6,119.021758577363,120.457141788586,0.367050724378054,0.707263048028335
127,"A_n500_p5_lam100","oracle",5.71496817754466,0.538004110215646,7.97788071534771,2.00804867307944,18.0842223784239,8.21223734416878,0.67857254182777,0.776408574671433,3.75560925223957,119.557257695218,0.239114515390436,0.227908532690122,0.0314126413121116,6,119.021758577363,120.457141788586,0.367050724378054,0.707263048028335
127,"A_n500_p5_lam100","debiased",4.54284713760797,0.0654048516213611,7.95805686905519,2.01531506335666,17.9879991074169,8.19562416103532,0.80424517621733,0.980185569519877,3.75560925223957,119.557257695218,0.239114515390436,0.227908532690122,0.0314126413121116,6,119.021758577363,120.457141788586,0.367050724378054,0.707263048028335
128,"A_n500_p5_lam100","random",7.47280014277228,0.304457777614997,7.94877760328336,2.0172530878032,17.4612399977559,8.18013346739626,0.481835880266173,0.874169108213929,3.69350055595521,120.490818427494,0.240981636854988,0.231375453355865,0.0306537925807002,6,119.934952803337,121.383391626261,0.341673036255615,0.64851225288302
128,"A_n500_p5_lam100","oracle",2.21819267717211,0.687824081133344,7.96694224345335,2.01087913310171,12.7636908148418,8.199565927938,0.974162151455165,0.719237932864421,3.69350055595521,120.490818427494,0.240981636854988,0.231375453355865,0.0306537925807002,6,119.934952803337,121.383391626261,0.341673036255615,0.64851225288302
128,"A_n500_p5_lam100","debiased",3.15214586394201,0.16663738292185,7.98018496747584,2.02071245136043,14.0771247064371,8.20705686692398,0.925432551413265,0.936331703934584,3.69350055595521,120.490818427494,0.240981636854988,0.231375453355865,0.0306537925807002,6,119.934952803337,121.383391626261,0.341673036255615,0.64851225288302
129,"A_n500_p5_lam100","random",11.9717204818957,3.70424380140163,7.97944673942171,2.02606573104622,30.2938180906769,8.18141945448102,0.150246480858351,0.158185076734316,3.70950278080831,117.39979468806,0.234799589376119,0.216944049288144,0.0315971828627533,6,116.864770366636,118.269688755277,0.449845302089062,0.810213810227707
129,"A_n500_p5_lam100","oracle",8.13090309750909,6.7037346882765,7.95857780531338,2.02758917129863,26.2021556450943,8.16469640480128,0.416660359667973,0.0349937895724455,3.70950278080831,117.39979468806,0.234799589376119,0.216944049288144,0.0315971828627533,6,116.864770366636,118.269688755277,0.449845302089062,0.810213810227707
129,"A_n500_p5_lam100","debiased",12.2830167865503,3.3975415779077,7.97698481193949,2.027857523017,31.5060408520114,8.18012421399944,0.136720789308199,0.184885499624847,3.70950278080831,117.39979468806,0.234799589376119,0.216944049288144,0.0315971828627533,6,116.864770366636,118.269688755277,0.449845302089062,0.810213810227707
130,"A_n500_p5_lam100","random",1.97396532217245,0.171262917657233,7.98742850213024,2.03346556943856,17.036554756808,8.21187930403477,0.982612068637438,0.936283949946111,3.69823532976967,118.298033723047,0.236596067446095,0.220413450859696,0.0312620185930374,6,117.75702642333,119.172076514819,0.43415487324518,0.825442704124254
130,"A_n500_p5_lam100","oracle",5.86268950453607,1.98835364943267,7.99767345388095,2.02453450839606,19.7667445709817,8.21899440045714,0.663814429158916,0.374891708631192,3.69823532976967,118.298033723047,0.236596067446095,0.220413450859696,0.0312620185930374,6,117.75702642333,119.172076514819,0.43415487324518,0.825442704124254
130,"A_n500_p5_lam100","debiased",1.26361569904388,0.227316085637286,7.98863312231748,2.03227329636936,16.4060682294955,8.21409917540427,0.99630785485135,0.910945994714747,3.69823532976967,118.298033723047,0.236596067446095,0.220413450859696,0.0312620185930374,6,117.75702642333,119.172076514819,0.43415487324518,0.825442704124254
131,"A_n500_p5_lam100","random",8.6779857369716,2.15820182383043,7.97569947216619,2.01785046233331,27.766246712275,8.19436324839208,0.367614723205121,0.342880529736168,3.69189031356664,117.346289852931,0.234692579705862,0.215396524624967,0.0314615001308832,6,116.80702996678,118.212668504302,0.466117722803013,0.872032611121159
131,"A_n500_p5_lam100","oracle",10.3735904785193,1.86353965707634,7.95861582260719,2.01812426297412,29.5284081939364,8.18256055163089,0.235678708723982,0.397766204622064,3.69189031356664,117.346289852931,0.234692579705862,0.215396524624967,0.0314615001308832,6,116.80702996678,118.212668504302,0.466117722803013,0.872032611121159
131,"A_n500_p5_lam100","debiased",12.4332953600721,3.51115073634154,7.98816804034575,2.02104129635272,32.2931635685375,8.20661976517454,0.131505887159918,0.174089157250827,3.69189031356664,117.346289852931,0.234692579705862,0.215396524624967,0.0314615001308832,6,116.80702996678,118.212668504302,0.466117722803013,0.872032611121159
132,"A_n500_p5_lam100","random",15.7670037545346,0.574138187407608,7.96545708586959,2.02507639943645,31.4150402024694,8.17923306516475,0.0443316849217714,0.76224709682859,3.69759809103966,118.153213346492,0.236306426692984,0.219658874621912,0.0312949431192888,6,117.611502158059,119.026653648625,0.436380341972334,0.806099055798843
132,"A_n500_p5_lam100","oracle",17.9051280529537,0.0655819991613337,7.95198083965491,2.01258313651294,35.188340147556,8.17308838827798,0.0208449361145269,0.97924163682006,3.69759809103966,118.153213346492,0.236306426692984,0.219658874621912,0.0312949431192888,6,117.611502158059,119.026653648625,0.436380341972334,0.806099055798843
132,"A_n500_p5_lam100","debiased",13.8499408599855,0.675354576868552,7.94592684599239,2.02291532430735,29.40844047845,8.1661634957849,0.0826114200198386,0.724257498473136,3.69759809103966,118.153213346492,0.236306426692984,0.219658874621912,0.0312949431192888,6,117.611502158059,119.026653648625,0.436380341972334,0.806099055798843
133,"A_n500_p5_lam100","random",9.09870287714078,0.152836748446142,7.98148365200421,2.02544129993389,21.8200550185136,8.19935224633264,0.331838690320631,0.943467410708867,3.73709478074838,119.240543352177,0.238481086704355,0.225801175865522,0.03134080637079,6,118.701754510787,120.133470932681,0.387050757177738,0.726353685975839
133,"A_n500_p5_lam100","oracle",8.06597091358785,1.59392924023133,7.93638900646552,2.01357751935352,19.6849904284113,8.15761859212052,0.420749816937141,0.455385626760244,3.73709478074838,119.240543352177,0.238481086704355,0.225801175865522,0.03134080637079,6,118.701754510787,120.133470932681,0.387050757177738,0.726353685975839
133,"A_n500_p5_lam100","debiased",5.42049157967149,0.509572830386273,7.96007455402728,2.0243846762619,17.8191381163891,8.18400959862396,0.710215735863306,0.789635249711254,3.73709478074838,119.240543352177,0.238481086704355,0.225801175865522,0.03134080637079,6,118.701754510787,120.133470932681,0.387050757177738,0.726353685975839
134,"A_n500_p5_lam100","random",5.32592779177755,1.07004259024412,7.95243090824084,2.01548402451781,21.5505214753954,8.19818592968938,0.720018632304215,0.593316901871786,3.68114001608518,119.161309810806,0.238322619621613,0.223685414851543,0.0308920741298478,6,118.610555398722,120.039654179772,0.409969482522607,0.800082916392692
134,"A_n500_p5_lam100","oracle",11.1658191617807,3.00380946099597,7.94648744585182,2.00695741642643,26.0624044017061,8.19213379537108,0.187741336961925,0.222103616023337,3.68114001608518,119.161309810806,0.238322619621613,0.223685414851543,0.0308920741298478,6,118.610555398722,120.039654179772,0.409969482522607,0.800082916392692
134,"A_n500_p5_lam100","debiased",4.52944682778902,0.757285267953817,7.95123821825623,2.01653898223473,21.0448911666207,8.19760065007446,0.805233289429587,0.695138924886267,3.68114001608518,119.161309810806,0.238322619621613,0.223685414851543,0.0308920741298478,6,118.610555398722,120.039654179772,0.409969482522607,0.800082916392692
135,"A_n500_p5_lam100","random",2.7358110889273,0.252463143851731,7.95786793037277,2.0065661250227,24.3246650253658,8.19363205836307,0.950388332687309,0.897280952355796,3.68909823226176,117.116930305985,0.234233860611971,0.214283610603865,0.0314992736116242,6,116.579335251786,117.98075134708,0.476441817280865,0.913423745279197
135,"A_n500_p5_lam100","oracle",4.30179891634852,0.316931409071285,7.97190058414506,2.00997183820774,25.3550339528488,8.20195899331604,0.829018671934039,0.867526046359593,3.68909823226176,117.116930305985,0.234233860611971,0.214283610603865,0.0314992736116242,6,116.579335251786,117.98075134708,0.476441817280865,0.913423745279197
135,"A_n500_p5_lam100","debiased",5.7663565505804,0.224842782866198,7.94738722527653,2.00759841817224,25.0805242185682,8.18611679318019,0.670273483716457,0.909639161753776,3.68909823226176,117.116930305985,0.234233860611971,0.214283610603865,0.0314992736116242,6,116.579335251786,117.98075134708,0.476441817280865,0.913423745279197
136,"A_n500_p5_lam100","random",4.17741082346639,0.762650787021122,7.96713314231805,2.02320821127481,21.8129883541112,8.19081032093022,0.841078183575388,0.695856951369367,3.71272861411871,118.673597437212,0.237347194874424,0.222718440800303,0.0312852116586677,6,118.133601787508,119.55421837833,0.411816550586175,0.774232783747418
136,"A_n500_p5_lam100","oracle",9.42111343479128,1.55416696644849,7.96860614350153,2.04433821635223,22.3626174267577,8.19820188344903,0.304532553178134,0.470611939365003,3.71272861411871,118.673597437212,0.237347194874424,0.222718440800303,0.0312852116586677,6,118.133601787508,119.55421837833,0.411816550586175,0.774232783747418
136,"A_n500_p5_lam100","debiased",5.7397675897389,0.470511598207567,7.98580459588523,2.02691433217439,22.3483722541588,8.20710023988699,0.67658393215994,0.806763472370088,3.71272861411871,118.673597437212,0.237347194874424,0.222718440800303,0.0312852116586677,6,118.133601787508,119.55421837833,0.411816550586175,0.774232783747418
137,"A_n500_p5_lam100","random",6.23476238237029,0.553395298318,7.96542363835415,2.02614333826736,20.5283425322582,8.18020947940395,0.619099871796245,0.775333093946608,3.75315846649264,118.822933333538,0.237645866667076,0.223483731042435,0.0315861455461419,6,118.293065093408,119.713009258141,0.408178204606043,0.75549000242023
137,"A_n500_p5_lam100","oracle",2.2834745575738,1.09552066260369,7.97105320568953,2.03191287818303,15.9024010827094,8.18801321105748,0.972031598855488,0.590293938633888,3.75315846649264,118.822933333538,0.237645866667076,0.223483731042435,0.0315861455461419,6,118.293065093408,119.713009258141,0.408178204606043,0.75549000242023
137,"A_n500_p5_lam100","debiased",3.37867059065542,0.568904971832591,7.98576134655636,2.03218785991314,16.8481223536416,8.19820902915043,0.909985624429614,0.769932969620463,3.75315846649264,118.822933333538,0.237645866667076,0.223483731042435,0.0315861455461419,6,118.293065093408,119.713009258141,0.408178204606043,0.75549000242023
138,"A_n500_p5_lam100","random",17.3583179043821,2.97435138756899,7.92595085647392,2.01172168532399,40.3610580956633,8.17079424560445,0.0247580465198658,0.226004511065481,3.70981156357302,117.348661873539,0.234697323747078,0.21370586758645,0.031613582160578,6,116.814297646471,118.219449347537,0.486334818601002,0.936137473504281
138,"A_n500_p5_lam100","oracle",3.46609539121676,2.3810391006286,7.9712757947112,2.02460232502529,23.8434198014668,8.20917299132668,0.902414473201399,0.30756733416662,3.70981156357302,117.348661873539,0.234697323747078,0.21370586758645,0.031613582160578,6,116.814297646471,118.219449347537,0.486334818601002,0.936137473504281
138,"A_n500_p5_lam100","debiased",17.385527836948,2.72246366522935,7.92186396717019,2.00643586439129,39.9814258454304,8.16809664240325,0.0244400922385787,0.255824903825471,3.70981156357302,117.348661873539,0.234697323747078,0.21370586758645,0.031613582160578,6,116.814297646471,118.219449347537,0.486334818601002,0.936137473504281
139,"A_n500_p5_lam100","random",5.19598623275492,0.263915483439729,7.99690356105635,2.02901355698697,21.2255266277208,8.23073036758135,0.737742731806229,0.893644126813175,3.72229557667914,119.32039531245,0.238640790624901,0.223840386956384,0.0311958032567023,6,118.779102645982,120.209523304886,0.41493569383889,0.807130343531987
139,"A_n500_p5_lam100","oracle",0.999154438108611,0.100510644274972,7.98139739947251,2.03738585118076,16.9785472144887,8.21670393672162,0.998433950374,0.967116818075092,3.72229557667914,119.32039531245,0.238640790624901,0.223840386956384,0.0311958032567023,6,118.779102645982,120.209523304886,0.41493569383889,0.807130343531987
139,"A_n500_p5_lam100","debiased",6.97110843130284,0.683616456255842,7.98642168865849,2.03246922755979,23.8227723186864,8.22293768878281,0.539036179010062,0.72446112945903,3.72229557667914,119.32039531245,0.238640790624901,0.223840386956384,0.0311958032567023,6,118.779102645982,120.209523304886,0.41493569383889,0.807130343531987
140,"A_n500_p5_lam100","random",6.27766675290067,1.48246130451343,7.99025393809031,2.0232893601543,27.3994034494971,8.21940326648191,0.616194839675534,0.483195028205549,3.66057387133403,117.326601778453,0.234653203556906,0.215377368829815,0.0311998627408153,6,116.780384164734,118.185961049054,0.467106756503024,0.895862857496739
140,"A_n500_p5_lam100","oracle",2.29682116094613,0.856386183630932,7.97750853371739,2.02329265159568,25.7118851737794,8.21294663696381,0.971367348540765,0.663031633397448,3.66057387133403,117.326601778453,0.234653203556906,0.215377368829815,0.0311998627408153,6,116.780384164734,118.185961049054,0.467106756503024,0.895862857496739
140,"A_n500_p5_lam100","debiased",5.39404632391206,1.50426654261437,7.98633742980417,2.02498608793895,26.5547392648323,8.21735830313282,0.715047487998972,0.478214659304436,3.66057387133403,117.326601778453,0.234653203556906,0.215377368829815,0.0311998627408153,6,116.780384164734,118.185961049054,0.467106756503024,0.895862857496739
141,"A_n500_p5_lam100","random",5.35351640338446,2.81220461692785,7.99606000118389,2.03523047477733,19.403390379207,8.21290225757842,0.720489201848466,0.249168138745391,3.74675601197799,119.75024173824,0.239500483476481,0.227105550484605,0.031288087252199,6,119.212331800543,120.648309621568,0.37982181152491,0.71664834694967
141,"A_n500_p5_lam100","oracle",9.38216992953353,4.20819195076637,7.99066523099115,2.03635191329773,21.9852945143529,8.21341598872718,0.309724475118868,0.124102257925579,3.74675601197799,119.75024173824,0.239500483476481,0.227105550484605,0.031288087252199,6,119.212331800543,120.648309621568,0.37982181152491,0.71664834694967
141,"A_n500_p5_lam100","debiased",9.36075554882057,3.66396371903915,7.9985265690693,2.03845888204975,22.4242999428442,8.21801703906028,0.312080857811509,0.162940991528337,3.74675601197799,119.75024173824,0.239500483476481,0.227105550484605,0.031288087252199,6,119.212331800543,120.648309621568,0.37982181152491,0.71664834694967
142,"A_n500_p5_lam100","random",2.94629619372348,0.337692364178121,7.97619979480493,2.02327168557556,18.7333473293001,8.20240064242052,0.938627851645178,0.860751216736128,3.68854649688576,118.315533614066,0.236631067228133,0.219921253834635,0.031175504891162,6,117.772182790079,119.187071884415,0.438229638506037,0.832571214467134
142,"A_n500_p5_lam100","oracle",3.77630039892102,2.0253157620577,7.96868941928922,2.00600564791385,18.0761021663623,8.20479767172223,0.876850475016047,0.364394974807728,3.68854649688576,118.315533614066,0.236631067228133,0.219921253834635,0.031175504891162,6,117.772182790079,119.187071884415,0.438229638506037,0.832571214467134
